num_seats_total,mean_net_ticket_price,Dept_Date,Purchase_Date,Train_Number_All,Culmulative_sales,isNormCabin,isReturn,isOneway,Customer_Cat
2,92.62593115,7/12/19,6/21/19,J,22,1,0,0,B
1,99.91677929,7/15/19,6/24/19,J,30,1,0,1,B
1,100.9978008,7/15/19,6/24/19,H,49,1,0,0,B
2,131.4704912,7/19/19,6/28/19,E,113,1,0,0,B
1,245.7740549,6/24/18,6/3/18,L,1,1,0,0,B
2,412.8860438,7/2/18,6/11/18,A,1,1,0,0,B
1,136.2885328,7/12/18,6/21/18,A,1,1,0,1,B
1,285.9578507,7/22/18,7/1/18,E,4,0,0,0,B
1,284.5684291,7/22/18,7/1/18,H,2,0,0,0,B
1,285.1651469,7/31/18,7/10/18,L,2,0,0,0,B
1,433.3308903,8/29/18,8/8/18,F,1,0,1,1,B
1,184.267086,9/2/18,8/12/18,M,6,1,0,0,B
1,246.0428015,9/3/18,8/13/18,F,7,1,0,0,B
2,115.7057181,9/6/18,8/16/18,E,15,1,0,0,B
2,134.4681292,9/10/18,8/20/18,E,34,1,0,0,B
1,364.6904329,9/10/18,8/20/18,F,1,0,0,0,B
1,137.1652055,9/17/18,8/27/18,E,42,1,0,0,B
3,137.1112584,9/20/18,8/30/18,H,26,1,0,0,B
3,112.8045636,9/30/18,9/9/18,A,2,1,0,0,B
4,99.59641898,10/2/18,9/11/18,E,34,1,0,0,B
2,100.6417693,10/2/18,9/11/18,M,6,1,0,0,B
2,117.0206569,10/14/18,9/23/18,J,11,1,0,0,B
1,187.2249111,10/30/18,10/9/18,E,6,1,0,0,B
5,108.5909749,11/7/18,10/17/18,E,59,1,0,0,B
1,138.7296556,11/14/18,10/24/18,J,22,1,0,0,B
5,179.8653122,11/17/18,10/27/18,L,8,1,0,0,B
2,216.3734737,11/20/18,10/30/18,F,9,0,0,0,B
1,152.6116692,12/3/18,11/12/18,M,24,1,0,0,B
2,303.6744678,12/25/18,12/4/18,J,2,0,0,0,B
2,371.0012539,12/25/18,12/4/18,H,2,0,0,0,B
4,126.1048772,1/3/19,12/13/18,M,59,1,0,1,B
1,198.4616706,1/4/19,12/14/18,A,2,1,0,0,B
1,201.7249786,1/8/19,12/18/18,L,1,0,0,0,B
2,115.3991448,1/9/19,12/19/18,E,45,1,0,0,B
2,138.7446784,1/10/19,12/20/18,A,11,1,1,0,B
1,188.1733563,1/17/19,12/27/18,L,1,1,0,0,B
1,304.5310814,2/2/19,1/12/19,E,26,0,1,0,B
2,304.5514671,2/2/19,1/12/19,H,27,0,0,0,B
1,136.3694168,2/5/19,1/15/19,J,4,1,0,1,B
1,309.4035839,2/19/19,1/29/19,A,3,0,0,0,B
1,468.2562109,2/22/19,2/1/19,H,1,0,0,0,B
1,113.8861809,2/28/19,2/7/19,A,8,1,0,0,B
1,365.5904454,3/1/19,2/8/19,L,2,0,0,0,B
2,135.5804407,3/4/19,2/11/19,A,13,1,0,0,B
1,248.7423277,3/4/19,2/11/19,H,6,1,0,0,B
7,192.1248688,3/8/19,2/15/19,E,9,1,1,0,B
2,186.35226,3/10/19,2/17/19,E,5,1,0,0,B
1,394.1947114,3/12/19,2/19/19,J,3,0,1,0,B
1,198.8763545,3/22/19,3/1/19,L,4,1,0,0,B
1,290.47357,3/28/19,3/7/19,J,1,0,0,0,B
1,282.82554,3/31/19,3/10/19,E,8,0,0,0,B
3,124.0461727,4/1/19,3/11/19,A,15,1,0,0,B
4,135.6167493,4/4/19,3/14/19,E,38,1,0,0,B
2,138.2572186,4/4/19,3/14/19,F,25,0,0,0,B
3,137.9913837,4/9/19,3/19/19,H,6,1,0,0,B
2,136.2319266,4/10/19,3/20/19,E,6,1,0,0,B
1,208.3593144,4/11/19,3/21/19,E,1,0,0,0,B
2,365.4185456,4/16/19,3/26/19,M,10,0,0,0,B
3,139.8372571,4/16/19,3/26/19,A,5,1,0,0,B
3,245.8381504,4/21/19,3/31/19,E,6,1,0,0,B
2,432.1229167,4/23/19,4/2/19,E,2,0,0,0,B
3,108.2236031,4/30/19,4/9/19,M,20,1,0,0,B
1,188.7090245,5/1/19,4/10/19,J,5,0,0,0,B
1,362.6337026,5/6/19,4/15/19,J,4,0,0,0,B
1,386.8123517,5/21/19,4/30/19,E,9,0,0,0,B
1,285.4581731,5/24/19,5/3/19,F,2,0,1,0,B
1,384.6938571,5/26/19,5/5/19,M,1,0,0,1,B
2,86.65717196,5/29/19,5/8/19,A,16,1,0,0,B
1,206.3887329,6/5/19,5/15/19,E,2,0,0,1,B
2,187.5378663,6/10/19,5/20/19,M,6,1,0,0,B
2,386.1003843,6/11/19,5/21/19,F,6,0,0,0,B
1,355.1364708,6/13/19,5/23/19,H,1,0,0,0,B
2,186.9107162,6/18/19,5/28/19,E,40,1,0,0,B
1,186.6040874,6/18/19,5/28/19,F,7,0,0,0,B
4,88.23504882,6/21/19,5/31/19,H,65,1,0,0,B
2,89.12428479,6/23/19,6/2/19,H,67,1,0,0,B
2,87.81974671,6/28/19,6/7/19,H,96,1,0,0,B
1,303.559964,7/1/19,6/10/19,J,5,1,0,0,B
2,111.3827246,7/3/19,6/12/19,F,24,1,0,0,B
1,135.7104776,6/28/18,6/7/18,E,6,1,0,0,B
1,134.1762994,7/22/18,7/1/18,F,3,1,0,1,B
1,135.3040057,7/24/18,7/3/18,F,7,1,0,0,B
1,134.8653975,7/26/18,7/5/18,F,14,0,0,0,B
2,99.93962108,8/1/18,7/11/18,H,28,1,0,0,B
3,185.1768009,8/12/18,7/22/18,E,26,0,0,0,B
1,243.4006492,9/9/18,8/19/18,J,1,1,0,0,B
2,101.4208117,9/28/18,9/7/18,E,25,1,0,0,B
1,137.1487671,10/3/18,9/12/18,J,9,1,0,0,B
2,137.1032278,10/15/18,9/24/18,J,5,1,0,0,B
1,136.2025528,10/18/18,9/27/18,H,59,1,0,0,B
3,114.9267947,10/30/18,10/9/18,A,5,1,0,0,B
3,115.1433683,11/1/18,10/11/18,M,13,1,0,0,B
4,113.6884053,11/6/18,10/16/18,H,50,1,0,0,B
1,471.0876808,11/18/18,10/28/18,H,1,1,0,0,B
3,247.5877851,11/19/18,10/29/18,J,6,0,0,0,B
3,248.0895575,11/25/18,11/4/18,F,38,1,0,0,B
4,287.8664884,11/29/18,11/8/18,E,14,0,0,0,B
4,307.4937214,12/27/18,12/6/18,F,35,0,0,0,B
2,153.1890284,12/31/18,12/10/18,E,16,1,0,0,B
3,335.8308512,1/2/19,12/12/18,E,10,0,0,0,B
8,100.1973893,1/9/19,12/19/18,H,78,1,0,0,B
1,138.6078469,1/13/19,12/23/18,F,30,1,0,0,B
4,85.16234537,1/16/19,12/26/18,J,31,1,0,0,B
2,199.2710233,1/18/19,12/28/18,E,23,1,0,0,B
4,186.6364563,2/3/19,1/13/19,E,57,1,0,0,B
2,137.2172839,2/3/19,1/13/19,H,32,1,0,0,B
1,138.1698395,2/4/19,1/14/19,A,5,1,0,0,B
1,137.5049701,2/5/19,1/15/19,M,4,1,0,0,B
4,203.408934,2/7/19,1/17/19,F,3,1,0,0,B
1,256.6320733,2/23/19,2/2/19,H,5,1,0,0,B
4,92.97187821,3/12/19,2/19/19,E,91,1,0,0,B
3,138.1242442,3/20/19,2/27/19,H,67,1,0,0,B
3,209.4966667,4/8/19,3/18/19,H,11,1,0,0,B
1,205.9753158,5/15/19,4/24/19,F,1,0,0,0,B
1,254.1395915,5/18/19,4/27/19,E,48,1,0,0,B
1,251.2187225,6/1/19,5/11/19,H,38,1,0,0,B
3,243.1736232,6/3/19,5/13/19,F,7,0,0,0,B
3,187.7283505,6/3/19,5/13/19,J,7,1,0,0,B
1,240.9039312,6/10/19,5/20/19,A,5,1,0,0,B
1,129.7250833,6/24/19,6/3/19,F,10,1,0,0,B
3,118.8046009,6/25/19,6/4/19,E,71,1,0,0,B
1,110.5410569,6/28/19,6/7/19,E,102,1,0,1,B
1,144.4090179,7/6/18,6/15/18,M,6,1,0,0,B
1,134.5059599,7/9/18,6/18/18,E,6,1,0,1,B
3,136.9580684,7/16/18,6/25/18,E,10,1,0,0,B
1,144.8125477,7/21/18,6/30/18,F,12,1,0,0,B
3,113.135395,10/3/18,9/12/18,E,42,1,0,0,B
3,207.4197411,10/4/18,9/13/18,L,10,1,0,0,B
5,108.9103798,10/23/18,10/2/18,E,56,1,0,0,B
4,161.3280199,10/27/18,10/6/18,J,12,1,0,0,B
1,371.1504974,12/5/18,11/14/18,J,3,0,0,0,B
2,395.2222501,12/7/18,11/16/18,E,5,0,0,0,B
4,395.4325499,12/23/18,12/2/18,E,5,0,0,0,B
2,470.4978561,12/27/18,12/6/18,J,2,0,0,0,B
1,247.9353765,12/27/18,12/6/18,M,4,1,0,0,B
1,396.1881124,1/4/19,12/14/18,H,2,0,0,0,B
4,146.4425886,2/1/19,1/11/19,H,23,0,0,1,B
1,84.04691456,2/21/19,1/31/19,J,73,1,0,1,B
2,84.70747419,2/27/19,2/6/19,J,45,1,1,0,B
1,83.57212185,3/5/19,2/12/19,J,35,1,0,0,B
7,113.0085045,3/19/19,2/26/19,E,74,0,0,0,B
1,138.4239907,3/31/19,3/10/19,A,9,1,0,0,B
3,154.9929424,4/7/19,3/17/19,H,2,1,0,1,B
8,118.7672107,4/17/19,3/27/19,E,53,0,0,0,B
2,92.45873364,5/7/19,4/16/19,E,70,1,0,1,B
3,123.7472764,5/27/19,5/6/19,J,7,1,0,1,B
1,124.1367934,6/21/19,5/31/19,E,105,1,0,0,B
1,99.75839482,6/25/19,6/4/19,A,17,1,0,0,B
1,99.70414035,7/9/19,6/18/19,F,40,1,0,1,B
1,134.7342481,6/26/18,6/5/18,H,1,1,0,0,B
1,327.3398501,8/7/18,7/17/18,H,3,0,0,0,B
1,145.4275091,8/17/18,7/27/18,M,5,1,0,0,B
1,133.8733227,8/28/18,8/7/18,E,4,1,1,1,B
1,134.9313795,8/29/18,8/8/18,H,4,1,0,0,B
1,187.2088889,9/18/18,8/28/18,H,2,1,0,0,B
1,115.8929578,10/19/18,9/28/18,F,43,1,0,0,B
1,470.639034,11/17/18,10/27/18,E,3,0,0,1,B
5,114.9135188,11/20/18,10/30/18,M,6,1,0,0,B
1,197.6504452,2/2/19,1/12/19,M,30,1,0,0,B
1,394.7693869,2/20/19,1/30/19,A,1,1,0,0,B
1,147.2376246,3/8/19,2/15/19,M,14,1,0,0,B
1,395.0113696,3/20/19,2/27/19,F,4,0,0,0,B
1,185.2687224,4/1/19,3/11/19,J,1,0,0,0,B
5,92.39750519,4/2/19,3/12/19,H,64,1,0,0,B
4,185.0130466,4/6/19,3/16/19,E,3,1,0,0,B
1,670.2909973,4/22/19,4/1/19,J,1,1,0,0,B
2,114.8622186,4/30/19,4/9/19,E,7,1,0,0,B
1,136.8204936,10/30/18,10/9/18,H,2,1,0,0,B
2,197.1142991,11/9/18,10/19/18,J,4,1,0,1,B
4,249.0419927,12/25/18,12/4/18,J,14,1,0,0,B
3,136.8166207,1/31/19,1/10/19,F,18,1,1,0,B
7,147.0651661,2/1/19,1/11/19,F,16,1,0,0,B
5,156.5519542,2/1/19,1/11/19,J,21,1,0,1,B
2,257.4936895,2/1/19,1/11/19,M,36,1,0,0,B
2,226.4124441,3/15/19,2/22/19,A,11,1,0,1,B
2,116.5164299,4/24/19,4/3/19,J,10,1,1,0,B
1,186.210561,5/1/19,4/10/19,F,15,1,0,0,B
2,88.19620692,5/26/19,5/5/19,F,39,1,0,0,B
1,188.3494333,5/29/19,5/8/19,J,1,1,0,0,B
1,187.3498973,6/3/19,5/13/19,M,1,1,0,0,B
3,139.4192335,10/9/18,9/18/18,A,3,1,0,0,B
1,137.8126279,10/10/18,9/19/18,M,2,1,0,0,B
1,305.6628042,1/20/19,12/30/18,J,6,0,0,0,B
1,644.8536115,2/12/19,1/22/19,M,4,0,0,0,B
1,115.4341842,6/13/19,5/23/19,M,81,1,0,0,B
1,144.9560407,6/30/18,6/9/18,H,2,1,0,0,B
1,136.1827462,7/3/18,6/12/18,H,2,1,0,0,B
1,199.0955791,11/9/18,10/19/18,L,10,1,0,0,B
1,136.7823694,1/30/19,1/9/19,J,2,1,0,0,B
1,137.5212215,3/14/19,2/21/19,F,29,1,0,0,B
1,188.4457235,5/30/19,5/9/19,M,12,1,0,0,B
3,113.1142389,6/11/19,5/21/19,M,19,1,0,0,B
2,229.3663208,12/19/18,11/28/18,J,5,0,0,0,B
1,101.923029,6/26/19,6/5/19,A,20,1,1,0,B
1,136.2037938,7/15/18,6/24/18,F,9,1,0,0,B
2,159.7205409,9/4/18,8/14/18,E,3,1,0,0,B
1,241.21377,6/9/19,5/19/19,A,13,1,0,0,B
1,305.6721452,9/26/18,9/5/18,J,2,0,0,0,B
1,256.1388832,11/24/18,11/3/18,F,14,1,0,0,B
1,136.2581851,3/28/19,3/7/19,F,9,0,0,0,B
1,110.488067,7/20/19,6/29/19,J,5,1,0,0,B
1,144.6097615,7/27/18,7/6/18,M,11,1,0,0,B
2,101.6348237,9/10/18,8/20/18,J,23,1,0,0,B
3,370.3030936,12/1/18,11/10/18,F,8,0,0,0,B
2,146.0667344,2/22/19,2/1/19,J,27,1,0,0,B
1,394.4390293,3/30/19,3/9/19,E,2,0,0,0,B
1,144.5946012,6/19/19,5/29/19,J,6,1,0,0,B
1,141.9729855,5/11/19,4/20/19,M,1,1,0,1,B
1,196.3780391,6/15/19,5/25/19,A,4,1,0,0,B
1,136.6064153,2/6/19,1/16/19,A,3,1,0,0,B
2,130.5525141,5/22/19,5/1/19,H,2,1,0,0,B
1,186.8444515,10/25/18,10/4/18,F,6,1,0,0,B
5,164.9953847,12/17/18,11/26/18,J,8,1,0,0,B
2,99.88790579,7/19/18,6/28/18,E,27,1,0,0,B
1,134.666681,7/26/18,7/5/18,J,1,0,0,0,B
1,185.8570856,7/18/18,6/27/18,L,1,0,0,0,B
1,137.5197152,2/6/19,1/16/19,J,4,1,0,0,B
1,130.347145,5/20/19,4/29/19,J,6,1,0,1,B
1,136.9950862,10/21/18,9/30/18,E,25,1,0,0,B
2,87.09687697,5/29/19,5/8/19,M,17,1,0,0,B
3,279.958229,6/8/19,5/18/19,E,5,0,0,0,B
3,139.3538609,9/19/18,8/29/18,E,22,1,0,0,B
1,136.2454573,1/29/19,1/8/19,H,4,1,0,0,B
3,153.6522837,7/16/18,6/25/18,F,4,1,0,0,B
2,101.0382793,10/20/18,9/29/18,M,9,1,0,0,B
4,231.3658309,11/20/18,10/30/18,E,6,1,0,0,B
1,186.6939639,6/28/18,6/7/18,H,1,1,0,0,B
1,370.6590783,10/10/18,9/19/18,H,1,0,0,0,B
4,92.52134906,4/14/19,3/24/19,J,21,1,1,0,B
1,153.5264606,12/17/18,11/26/18,M,4,1,0,0,B
1,247.2626661,3/25/19,3/4/19,J,2,1,0,1,B
1,143.9043649,6/23/18,6/2/18,A,1,1,0,0,B
1,138.2826059,9/23/18,9/2/18,E,5,1,0,0,B
1,153.4843356,12/10/18,11/19/18,M,14,1,0,0,B
2,138.1285749,1/16/19,12/26/18,A,9,1,0,0,B
2,137.3540291,3/21/19,2/28/19,J,14,1,0,1,B
1,136.840183,6/27/18,6/6/18,E,1,1,0,1,B
1,136.1690621,7/11/18,6/20/18,A,3,1,0,0,B
1,130.0829005,5/19/19,4/28/19,A,5,1,0,0,B
1,137.0757428,9/27/18,9/6/18,H,4,1,0,0,B
4,405.8881392,5/6/19,4/15/19,F,2,0,0,0,B
1,305.4091751,1/12/19,12/22/18,A,2,0,0,0,B
1,145.6391513,5/27/19,5/6/19,M,3,1,0,0,B
1,192.5146988,3/30/19,3/9/19,H,3,1,0,0,B
1,301.418951,7/31/18,7/10/18,F,1,0,0,0,B
1,597.059493,7/1/18,6/11/18,B,1,0,0,1,B
1,609.7890696,7/19/18,6/29/18,G,1,0,0,1,B
1,388.8988924,9/6/18,8/17/18,D,1,0,1,1,B
1,624.7699682,9/10/18,8/21/18,G,1,0,0,1,B
2,191.8180257,9/18/18,8/29/18,I,2,1,0,1,B
1,386.5347052,10/9/18,9/19/18,G,1,0,0,1,B
1,197.1851129,11/5/18,10/16/18,G,1,1,0,1,B
1,281.6203586,11/9/18,10/20/18,B,2,1,0,1,B
1,404.1820452,11/10/18,10/21/18,G,1,0,0,1,B
1,230.7231051,11/18/18,10/29/18,C,1,1,0,0,B
1,308.3188595,11/19/18,10/30/18,B,1,0,0,1,B
1,282.2811607,11/21/18,11/1/18,G,3,1,0,1,B
1,249.9766434,11/22/18,11/2/18,I,1,1,0,1,B
1,187.1746986,12/8/18,11/18/18,C,1,1,0,1,B
1,419.7640563,1/6/19,12/17/18,I,1,1,0,1,B
1,151.6963392,1/16/19,12/27/18,G,1,1,0,1,B
1,151.618066,3/14/19,2/22/19,D,1,1,0,1,B
1,340.2212294,3/26/19,3/6/19,I,1,0,0,1,B
1,290.3468181,3/31/19,3/11/19,G,1,1,0,1,B
2,338.1976763,4/10/19,3/21/19,D,2,0,0,1,B
2,290.1416168,4/15/19,3/26/19,G,3,1,0,1,B
2,804.3983845,4/18/19,3/29/19,G,2,1,0,1,B
1,408.584715,4/24/19,4/4/19,G,1,0,0,1,B
2,339.159324,5/1/19,4/11/19,C,2,0,0,1,B
1,289.5793571,5/22/19,5/2/19,G,1,1,0,1,B
1,257.1704543,5/26/19,5/6/19,I,1,1,0,1,B
1,706.6622359,6/13/19,5/24/19,I,1,0,0,1,B
1,587.9225501,6/18/19,5/29/19,I,1,1,0,1,B
1,343.1617268,7/10/19,6/20/19,D,2,0,0,1,B
2,259.8556397,12/5/18,11/15/18,N,2,0,0,0,B
1,615.7336519,2/27/19,2/7/19,K,2,0,0,0,B
1,471.3006301,8/20/18,7/31/18,D,2,0,0,0,B
1,215.4533548,11/5/18,10/16/18,D,1,1,0,0,B
1,442.8697317,4/18/19,3/29/19,G,6,0,0,0,B
2,189.9668705,11/18/18,10/29/18,C,2,1,0,0,B
2,222.5010848,4/14/19,3/25/19,B,2,1,0,0,B
1,233.6080557,8/26/18,8/6/18,G,1,0,0,0,B
1,259.380769,4/24/19,4/4/19,K,1,0,0,0,B
1,238.8960802,11/16/18,10/27/18,D,2,0,0,0,B
2,231.6894181,8/4/18,7/15/18,E,3,0,1,0,B
5,183.4092033,8/19/18,7/30/18,M,5,1,1,0,B
1,213.5160459,8/26/18,8/6/18,E,1,1,1,0,B
1,295.5752648,9/17/18,8/28/18,E,1,0,1,0,B
1,398.8774139,10/7/18,9/17/18,A,2,0,1,0,B
1,217.0302482,11/7/18,10/18/18,L,1,1,1,1,B
1,255.2825266,2/22/19,2/2/19,A,1,0,1,0,B
1,259.1331421,4/24/19,4/4/19,J,1,0,1,0,B
1,258.7289651,5/1/19,4/11/19,A,2,0,1,0,B
1,225.4089451,5/17/19,4/27/19,J,3,1,1,0,B
2,262.6503318,7/1/19,6/11/19,J,2,0,1,0,B
1,444.698322,6/24/18,6/4/18,L,1,0,0,1,B
1,359.0397453,6/26/18,6/6/18,M,1,0,0,1,B
1,397.6102648,7/2/18,6/12/18,E,1,1,0,1,B
1,361.665041,7/16/18,6/26/18,H,1,1,0,1,B
1,403.6844918,8/21/18,8/1/18,A,1,0,0,0,B
1,469.7021137,9/2/18,8/13/18,F,1,0,0,1,B
1,395.4232028,9/3/18,8/14/18,H,1,1,0,1,B
1,358.1428382,9/10/18,8/21/18,H,1,0,0,1,B
2,160.2244395,9/25/18,9/5/18,E,3,1,0,1,B
1,290.6280167,9/25/18,9/5/18,J,1,1,0,1,B
3,128.7759693,9/26/18,9/6/18,J,8,1,0,1,B
3,130.1916683,9/28/18,9/8/18,J,5,1,0,1,B
1,128.8283435,9/30/18,9/10/18,A,12,1,1,1,B
1,130.7469416,10/1/18,9/11/18,E,13,1,1,1,B
1,289.4372373,10/1/18,9/11/18,J,1,1,0,1,B
2,132.3964373,10/3/18,9/13/18,F,5,1,0,1,B
4,127.9734764,10/3/18,9/13/18,M,6,1,0,1,B
1,404.6524888,10/5/18,9/15/18,J,1,1,0,1,B
1,142.4600903,10/20/18,9/30/18,E,1,0,0,1,B
1,518.9043198,11/1/18,10/12/18,H,1,0,0,0,B
1,365.3453915,11/22/18,11/2/18,M,1,0,0,1,B
1,445.4785043,11/25/18,11/5/18,J,1,0,1,1,B
2,366.3562922,11/28/18,11/8/18,L,2,0,0,1,B
4,678.0474277,12/9/18,11/19/18,J,4,0,0,1,B
1,406.5780623,12/15/18,11/25/18,E,1,0,0,1,B
2,404.4189143,12/22/18,12/2/18,J,2,0,1,0,B
1,475.5905286,1/1/19,12/12/18,L,1,0,1,1,B
1,473.9714183,1/8/19,12/19/18,F,1,0,0,0,B
2,473.2428976,1/20/19,12/31/18,A,2,0,0,1,B
1,774.5343391,1/25/19,1/5/19,J,1,0,0,1,B
1,368.6252921,2/2/19,1/13/19,E,1,0,0,1,B
2,363.4277536,2/2/19,1/13/19,F,2,0,0,1,B
3,335.0995954,2/7/19,1/18/19,E,11,0,0,1,B
1,201.9354111,2/12/19,1/23/19,L,1,0,0,1,B
3,367.5749387,2/17/19,1/28/19,E,3,0,0,1,B
1,364.4792332,2/20/19,1/31/19,A,4,0,0,1,B
1,365.5464769,2/25/19,2/5/19,A,4,0,0,1,B
2,365.2201448,3/7/19,2/15/19,M,2,0,0,1,B
1,364.5251179,3/8/19,2/16/19,F,1,0,0,1,B
1,366.232589,3/20/19,2/28/19,F,1,0,0,1,B
1,377.2097366,3/25/19,3/5/19,F,1,0,0,0,B
2,366.2854092,3/31/19,3/11/19,E,3,0,1,1,B
1,365.0574307,4/14/19,3/25/19,L,1,0,0,1,B
1,564.8302491,4/16/19,3/27/19,M,1,0,0,1,B
1,563.8946391,4/18/19,3/29/19,M,1,0,0,1,B
1,366.0471761,5/5/19,4/15/19,E,2,0,0,1,B
1,366.4435774,5/6/19,4/16/19,J,1,0,0,1,B
2,366.0818323,5/11/19,4/21/19,E,3,0,0,1,B
1,339.8327292,5/27/19,5/7/19,H,2,0,0,1,B
1,367.1275537,5/30/19,5/10/19,M,1,0,0,1,B
1,400.9904124,6/2/19,5/13/19,A,1,0,0,0,B
1,400.6028737,6/9/19,5/20/19,E,1,0,0,1,B
1,208.6516924,6/10/19,5/21/19,L,1,0,0,1,B
5,472.7159301,6/10/19,5/21/19,E,5,0,0,1,B
1,402.0357564,6/12/19,5/23/19,L,1,0,0,1,B
1,565.0230427,7/1/19,6/11/19,A,1,1,0,1,B
1,365.457971,7/2/19,6/12/19,E,1,0,0,1,B
1,290.7474563,7/8/19,6/18/19,M,1,0,1,1,B
1,129.1725894,7/17/19,6/27/19,E,2,1,0,1,B
3,130.848534,7/17/19,6/27/19,J,22,0,0,1,B
1,131.112456,7/19/19,6/29/19,E,18,1,0,1,B
1,453.5167128,6/21/18,6/1/18,I,1,0,1,0,B
1,391.9141188,6/22/18,6/2/18,N,1,1,1,0,B
1,200.8632094,6/22/18,6/2/18,I,2,0,1,0,B
1,464.3176589,6/22/18,6/2/18,G,1,0,1,0,B
1,254.4804958,6/24/18,6/4/18,G,3,1,1,0,B
2,193.9529931,6/25/18,6/5/18,C,5,1,0,0,B
3,164.5737717,6/25/18,6/5/18,G,4,1,1,0,B
3,301.1674889,6/25/18,6/5/18,G,3,0,0,0,B
1,185.8044102,6/25/18,6/5/18,D,1,1,1,0,B
1,301.4708353,6/25/18,6/5/18,D,1,1,1,0,B
1,244.4305914,6/26/18,6/6/18,G,1,1,1,0,B
1,330.3262875,6/28/18,6/8/18,C,2,0,0,0,B
1,636.1179949,6/29/18,6/9/18,C,2,0,1,0,B
1,390.6352816,6/30/18,6/10/18,N,1,0,1,0,B
1,389.9936009,6/30/18,6/10/18,D,3,0,1,0,B
2,255.3711887,7/1/18,6/11/18,I,5,1,1,0,B
1,331.2920241,7/1/18,6/11/18,C,1,0,1,0,B
1,388.327207,7/1/18,6/11/18,G,2,0,1,1,B
3,196.0585678,7/1/18,6/11/18,G,10,1,1,0,B
1,194.4940183,7/2/18,6/12/18,C,4,1,1,0,B
1,330.2545918,7/2/18,6/12/18,G,1,0,1,0,B
2,185.9853206,7/3/18,6/13/18,G,3,1,1,0,B
1,186.2402653,7/4/18,6/14/18,C,4,1,1,0,B
1,389.8351734,7/4/18,6/14/18,G,1,0,1,0,B
2,114.5382185,7/5/18,6/15/18,B,3,1,0,0,B
1,186.0644388,7/6/18,6/16/18,G,3,1,1,0,B
4,108.7452065,7/7/18,6/17/18,G,25,1,1,0,B
1,198.8920005,7/8/18,6/18/18,I,1,1,1,0,B
2,284.4535262,7/8/18,6/18/18,C,2,0,1,1,B
6,224.9913486,7/8/18,6/18/18,G,10,1,1,0,B
2,194.8926891,7/9/18,6/19/18,B,14,1,1,0,B
1,196.6348676,7/9/18,6/19/18,G,1,1,1,0,B
1,184.7209842,7/10/18,6/20/18,D,3,0,1,1,B
2,244.9448342,7/11/18,6/21/18,I,2,1,1,0,B
2,184.0919524,7/11/18,6/21/18,C,12,1,1,0,B
3,137.8383925,7/11/18,6/21/18,G,1,1,1,0,B
7,438.2707697,7/12/18,6/22/18,C,8,0,1,0,B
2,343.9824425,7/12/18,6/22/18,C,6,0,1,0,B
3,375.4843456,7/12/18,6/22/18,D,6,0,1,1,B
3,411.6979133,7/13/18,6/23/18,G,3,0,1,0,B
2,378.3408438,7/15/18,6/25/18,B,8,0,1,1,B
1,101.3812792,7/16/18,6/26/18,B,1,1,1,0,B
4,186.1068196,7/17/18,6/27/18,C,14,1,1,1,B
2,184.9643589,7/17/18,6/27/18,G,4,1,1,0,B
3,170.6980948,7/18/18,6/28/18,B,17,1,1,0,B
2,186.8398678,7/18/18,6/28/18,C,19,1,1,0,B
3,128.807539,7/18/18,6/28/18,G,32,0,1,0,B
2,184.6284871,7/19/18,6/29/18,G,4,1,1,0,B
2,462.8638294,7/20/18,6/30/18,G,5,0,1,0,B
1,390.1774435,7/21/18,7/1/18,I,4,0,1,0,B
1,465.7097567,7/21/18,7/1/18,D,7,0,1,0,B
1,365.699446,7/24/18,7/4/18,B,3,0,1,0,B
1,189.9364035,7/24/18,7/4/18,B,20,1,1,0,B
3,341.2029013,7/26/18,7/6/18,G,1,0,1,0,B
5,185.0420376,7/28/18,7/8/18,C,33,1,1,0,B
1,255.672983,7/29/18,7/9/18,B,1,1,1,0,B
1,633.9069692,7/29/18,7/9/18,C,1,0,0,0,B
3,193.8872973,7/29/18,7/9/18,D,3,1,1,0,B
1,258.3569338,7/30/18,7/10/18,I,1,1,1,0,B
1,193.0027327,7/30/18,7/10/18,G,2,1,1,0,B
1,254.3308099,7/30/18,7/10/18,D,1,1,1,0,B
1,365.6481839,7/31/18,7/11/18,B,2,0,1,0,B
2,184.5334305,7/31/18,7/11/18,B,3,0,1,1,B
1,399.6046183,7/31/18,7/11/18,C,2,0,1,0,B
2,184.7360603,8/1/18,7/12/18,B,3,1,1,0,B
1,185.4412511,8/1/18,7/12/18,G,1,1,1,0,B
2,100.7007346,8/2/18,7/13/18,B,48,1,1,0,B
1,184.3695203,8/2/18,7/13/18,G,2,1,1,0,B
1,391.5707354,8/4/18,7/15/18,D,4,0,1,0,B
3,100.2058562,8/6/18,7/17/18,G,57,1,1,0,B
5,116.4479018,8/7/18,7/18/18,B,39,1,1,0,B
2,100.1229535,8/7/18,7/18/18,G,21,1,1,1,B
1,390.2001051,8/8/18,7/19/18,B,4,0,1,1,B
2,374.8562325,8/8/18,7/19/18,G,7,0,1,0,B
1,186.9713611,8/8/18,7/19/18,D,4,1,1,0,B
1,462.2123986,8/10/18,7/21/18,I,2,0,1,0,B
1,405.375456,8/12/18,7/23/18,K,1,0,1,0,B
1,184.4767934,8/14/18,7/25/18,C,2,1,0,1,B
5,350.0931854,8/15/18,7/26/18,K,5,0,1,0,B
1,389.4820926,8/15/18,7/26/18,C,2,0,1,0,B
